item_id,item_name
12209,"pattern: wood elf hammock, double"
12210,"argonian mat, rolled reed"
12211,"diagram: tongs, forge"
12212,"bow of the powerful assault"
12213,"ruby ash bow of absorb magicka"
12215,"dark elf runner, bordered"
12216,"tree, forked sturdy"
12217,"pattern: khajiit cushion, single"
12218,"design: breton urn lid, striated"
12219,"blueprint: khajiit nightstand, gilded"
1222,"recipe: qhalua liqueur"
12220,"crafting motif 28: ra gada daggers"
12221,"rough firewood, stack"
12223,"pattern: argonian banners, frilled"
12224,"pattern: breton carpet, bordered"
12225,"breton desk"
12226,"pattern: redguard mat, mirage"
12227,"cured meat pile"
12228,"diagram: lantern, stationary"
12229,"blueprint: breton cabinet, knotwork"
1223,"average glyph of stamina recovery"
12230,"ring of the shield breaker"
12231,"praxis: wood elf grinding stone"
12232,"rough firepit, doused"
12233,"nord footlocker, braced"
12234,"design: wood elf cup, striped"
12235,"voidsteel dagger of absorb stamina"
12236,"design: common bowl of stew, display"
12237,"bottle, wine"
12238,"blueprint: argonian post, rough"
12239,"orcish bowl, rugged"
1224,"minor glyph of weakening"
12240,"design: cured meats"
12241,"high elf flask, gilded"
12242,"design: basket of corn"
12243,"crafting motif 44: silken ring belts"
12244,"rubedite axe of weapon damage"
12246,"breton stall, vending"
12247,"nightwood inferno staff of crushing"
12248,"curious light armor"
1225,"recipe: mammoth snout pie"
12250,"diagram: orcish sconce, caged"
12251,"design: wood elf vase, chipped"
12252,"blueprint: orcish shelves, braced"
12253,"pattern: argonian curtains, woven"
12254,"praxis: orcish table, engraved"
12255,"design: baked potato, display"
12256,"sword of the black rose"
12257,"design: noble standing cauldron"
12258,"maple ice staff of weapon damage"
12259,"common basket, open"
1226,"yew ice staff of frost"
12260,"dagger of the shield breaker"
12261,"pattern: orcish banner, hammer fist"
12262,"pattern: redguard sofa, desert flame"
12263,"pattern: common basket, open"
12264,"painting of creek, sturdy"
12265,"diagram: cauldron of soup"
12266,"fern, dead"
12267,"blueprint: argonian stool, woven"
12268,"crafting motif 37: ebony chests"
12269,"blueprint: redguard candleholder, polished"
12270,"diagram: cauldron of stew"
12271,"khajiit banner, moons"
12272,"blueprint: high elf trestle, sturdy"
12273,"blueprint: breton cart, covered open"
12274,"formula: redguard lantern, caged stand"
12275,"formula: redguard lantern, delicate"
12276,"blueprint: redguard wardrobe, braced"
12277,"blueprint: high elf bed, verdant"
12278,"breton mirror, knotwork"
1228,"ebonthread shoes of stamina"
12280,"breton bed, single"
12282,"seashell, noble starfish"
12283,"cage, covered"
12284,"diagram: khajiit lantern, hanging"
12285,"diagram: nord chest, latched"
12286,"diagram: common inkwell, practical"
12287,"diagram: nord lamppost, stone"
12288,"peaches, bunch"
12289,"blueprint: khajiit desk, faded"
1229,"boots of torug's pact"
12290,"praxis: argonian ramekin, bordered"
12291,"diagram: nord candle, tealight"
12292,"design: orcish urn, ceramic"
12293,"battle axe of kagrenac's hope"
12294,"blueprint: dark elf stool, angled"
12295,"blueprint: nord cart, cargo"
12296,"diagram: common lantern, hanging"
12297,"praxis: argonian mortar and pestle, bone"
12298,"breton cart, wheelbarrow"
123,"major glyph of foulness"
1230,"shoes of night's silence"
12300,"redguard bed, wide canopy"
12301,"high elf plate, dinner"
12302,"nord cart, hay"
12303,"nord pot, empty"
12304,"argonian tarp, woven"
12305,"nord chest, latched"
12306,"diagram: redguard goblet, full"
12307,"high elf bed, bunk"
12308,"lightning staff of the black rose"
12309,"design: redguard vessel, lacquered"
1231,"balfiera herbal tonic"
12310,"pattern: wood elf bedding, scattered"
12311,"blueprint: orcish cabinet, engraved"
12312,"pattern: argonian rack, drying"
12313,"blueprint: orcish table, block"
12314,"blueprint: redguard caravan, merchant"
12315,"pattern: high elf tapestry, rustic"
12316,"crafting motif 28: ra gada shields"
12317,"blueprint: breton bench, plain"
12318,"diagram: redguard censer, hanging horn"
12319,"high elf tapestry, rustic"
1232,"superb glyph of magicka recovery"
12320,"rough crate, cracked"
12321,"redguard wardrobe, sturdy"
12322,"pattern: redguard canopy, stars"
12323,"redguard cup, full"
12324,"blueprint: nord armoire, lattice"
12325,"blueprint: redguard trunk, bolted"
12326,"plant, strong sage"
12327,"fish, small"
12328,"khajiit tent, mercantile"
12329,"design: redguard pot, ceramic"
12330,"crafting motif 37: ebony swords"
12331,"pattern: orcish banner, worn"
12332,"design: ham, display"
12333,"formula: vial, delicate"
12334,"redguard keg, hefty"
12335,"pattern: khajiit drapes, tattered"
12336,"blueprint: breton street post, stone"
12337,"orcish bedding, stone"
12338,"design: argonian cup, short"
12339,"crafting motif 44: silken ring legs"
12340,"painting of spring, sturdy"
12341,"plants, low weeds"
12342,"sapling, tender harvest"
12343,"pattern: nord tapestry, dragon"
12344,"stockade"
12345,"ring of meritorious service"
12346,"wood elf hammock, double"
12347,"surplus pact firepot trebuchet"
12348,"sapling, twisted"
12349,"blueprint: redguard couch, bolted"
1235,"exemplary nirnhoned boots"
12350,"rough bread, morsel"
12351,"saplings, highland cluster"
12352,"blueprint: orcish bunkbed, leather"
12353,"crafting motif 28: ra gada boots"
12354,"blueprint: nord trunk, heavy"
12355,"blueprint: breton chest of drawers"
12356,"blueprint: high elf dresser, sturdy"
12357,"diagram: high elf basin, gilded"
12358,"nord bed, single"
12359,"hedge, small horseshoe"
1236,"hickory restoration staff of flame"
12360,"blueprint: orcish bar, long block"
12361,"design: nord urn, braided"
12362,"common wheelbarrow, flat"
12364,"restoration staff of the phoenix"
12365,"pattern: redguard canopy, dawn"
12366,"beet string, display"
12367,"blueprint: nord cart, hay"
12368,"apple, display"
1237,"memento of the footman"
12370,"rough hay bed, covered"
12371,"robe of orgnum's scales"
12372,"tree, squat pink cherry"
12373,"pattern: breton carpet, dark"
12374,"crafting motif 44: silken ring chests"
12375,"blueprint: nord counter, corner"
12376,"blueprint: nord table, formal"
12377,"diagram: rough hatchet, practical"
12378,"design: lettuce, display"
12379,"redguard pot, hanging brushed"
12380,"blueprint: khajiit tent, storage"
12381,"khajiit loft, reed"
12382,"nord table, dining"
12383,"boulder, mossy grey"
12384,"reactive sword"
12385,"pattern: orcish carpet, fringed"
12386,"diagram: redguard mug, empty"
12387,"master enchanting writ"
12388,"high elf tapestry, water-themed"
12389,"bracers of the skirmisher"
1239,"recipe: stirk pork-and-beets"
12390,"greatsword of the black rose"
12391,"mace of the shield breaker"
12392,"diagram: redguard pot, hanging brushed"
12393,"design: orcish canister, rugged"
12394,"blueprint: orcish curtain, folding"
12395,"diagram: redguard shelf, barrel"
12396,"nord counter, long"
12397,"design: pie dish, display"
12398,"design: redguard kabobs, wax"
12399,"pattern: breton carpet, square"
124,"helmet of the undaunted infiltrator"
1240,"greaves of akatosh's blessing"
12400,"reactive dagger"
12401,"diagram: redguard goblet, empty"
12403,"stone, slanted weathered"
12404,"axe of the phoenix"
12405,"hickory inferno staff of weapon damage"
12406,"design: khajiit carafe, amber"
12407,"common plate, setting"
12408,"blueprint: breton street post, plain"
12409,"breton dresser, open"
1241,"beech inferno staff of frost"
12410,"praxis: target skeleton, humanoid"
12411,"blueprint: high elf armoire, winged"
12412,"orcish platform, stage"
12413,"pattern: argonian mat, rolled reed"
12414,"design: breton pottery, lid"
12415,"blueprint: orcish counter, island stall"
12416,"seashell, sandcake"
12417,"crafting motif 28: ra gada bows"
12418,"high elf bed, single"
12419,"high elf cup, gilded"
1242,"bone"
12420,"common cage, hunting"
12421,"bottle, liquor"
12422,"dominion wall banner, medium"
12423,"fish, medium"
12424,"diagram: nord candleholder, cup"
12425,"common pack, backpack"
12427,"diagram: dark elf candle, claw base"
12428,"rough rod, fishing"
12429,"pattern: common pack, backpack"
1243,"glenumbra treasure map v"
12430,"blueprint: breton lightpost, single"
12431,"pattern: common pack, satchel"
12432,"blueprint: orcish bar, side"
12433,"diagram: common skillet, practical"
12434,"sword of the phoenix"
12435,"breton bed, full"
12436,"formula: bottle, wine"
12437,"blueprint: cart, sided"
12438,"blueprint: high elf end table, sturdy"
12439,"diagram: orcish saucer, stone"
1244,"kresh breeches of stamina"
12440,"khajiit banner, claw"
12441,"breton shelf, long"
12442,"praxis: redguard well, covered"
12443,"common trap, hunting"
12444,"dark elf carpet, fungal"
12445,"diagram: redguard streetlamps, triple"
12446,"design: breton urn, glazed"
12447,"pattern: wood elf bookcase, leather"
12448,"design: wood elf vessel, tiered painted"
12449,"steel sword of foulness"
1245,"recipe: red hippocras"
12450,"crafting motif 45: mazzatun shields"
12451,"pattern: wood elf divider, relaxed"
12452,"blueprint: high elf trunk, winged"
12454,"rough cup, empty"
12455,"blueprint: redguard cart, work"
12456,"reactive shield"
12457,"pattern: khajiit bedding, padded"
12458,"pattern: common basket, tall"
12459,"pattern: high elf divider, carved"
1246,"steel greaves of stamina"
12460,"wood elf pedestal, engraved"
12461,"painting of lakes, sturdy"
12462,"diagram: redguard cup, empty"
12463,"design: redguard pot, hanging mosaic"
12464,"praxis: orcish bookcase, engraved"
12465,"diagram: redguard censer, hanging bell"
12466,"boulder, lichen covered"
12467,"blueprint: argonian chair, woven"
12468,"blueprint: high elf chair, regal verdant"
12469,"design: orcish goblet, stone"
1247,"bow of ashen grip"
12470,"design: redguard cup, full"
12471,"spare dominion ballista figurehead"
12472,"belt of redistribution"
12473,"blueprint: redguard caravan, practical"
12474,"blueprint: redguard bar, long cabinet"
12475,"blueprint: khajiit frame, arched"
12476,"mace of the phoenix"
12477,"design: beet string, display"
12478,"blueprint: nord counter, long"
12479,"pattern: redguard mat, sunrise"
1248,"king deleyn's silk gloves"
12480,"mushroom, huge chanterelle"
12481,"argonian shelves, full"
12482,"ring of the phoenix"
12483,"saplings, healthy forest"
12486,"design: nord urn, ceramic"
12487,"rubedite axe of poison"
12488,"pattern: khajiit pillow, roll"
12489,"cactus, desert vine"
12490,"praxis: orcish bedding, stone"
12491,"blueprint: wood elf rack, brace"
12492,"topiary, pruned cypress"
12493,"gauntlets of redistribution"
12494,"blueprint: orcish trunk, braced"
12495,"diagram: orcish plate, stone"
12496,"rough firewood, smoldering"
12497,"orcish counter, branded"
12498,"blueprint: breton bookcase, knotwork"
12499,"diagram: redguard mug, full"
125,"boots of shalidor's curse"
1250,"panacea of invisibility"
12500,"blueprint: nord bookcase, short alcove"
12501,"blueprint: redguard stool, sturdy"
12502,"rough crate, empty"
12504,"blueprint: redguard stool, block"
12505,"sapling, tender autumn"
12506,"blueprint: redguard table, oasis"
12507,"crafting motif 28: ra gada belts"
1251,"orichalc girdle of health"
12510,"common plate, simple"
12512,"blueprint: argonian bar, woven corner"
12513,"khajiit vial, amber"
12514,"greatsword of the powerful assault"
12515,"pattern: redguard basket, closed"
12516,"crafting motif 44: silken ring bows"
12517,"pattern: orcish banner, faded"
12518,"nord urn, ceramic"
12519,"rough block, stone slab"
1252,"fell arm cops of health"
12520,"blueprint: argonian rack, sturdy"
12521,"high elf carpet, rustic"
12522,"diagram: khajiit basin, claw"
12523,"flower, grandmother hibiscus"
12524,"redguard cart, work"
12525,"reactive lightning staff"
12526,"dark elf cart, merchant"
12527,"blueprint: breton nightstand, open"
12528,"crafting motif 28: ra gada helmets"
12529,"breton table, kitchen"
1253,"notade"
12530,"fish, large"
12531,"yew bow of weapon damage"
12532,"pattern: argonian seat of authority"
12533,"pattern: dark elf pillow, cushion"
12534,"diagram: redguard tankard, full"
12535,"pattern: khajiit drapes, grand"
12536,"blueprint: nord nightstand, rough"
12538,"simple blue banner"
12539,"rough tarp, oversized"
1254,"superb bracers of magicka"
12540,"blueprint: redguard bed, wide"
12541,"blueprint: redguard shelf, bolted"
12542,"necklace of the powerful assault"
12543,"topiary, pruned evergreen"
12544,"diagram: orcish footlocker, buckled"
12545,"design: cured meat"
12546,"blueprint: argonian bookcase, short woven"
12547,"kelp, lush pile"
12548,"blueprint: argonian table, rough"
12549,"blueprint: breton table, kitchen"
1255,"minor glyph of frost resist"
12550,"pattern: dark elf carpet, mottled"
12551,"blueprint: dark elf chest of drawers"
12552,"blueprint: nord dresser, rough"
12553,"blueprint: argonian chimney stack"
12554,"blueprint: orcish shelf, long"
12555,"design: redguard kabobs, plate"
12556,"orichalc battle axe of crushing"
12557,"pattern: khajiit cushion, long"
12558,"khajiit carpet, crescent moons"
12559,"diagram: dark elf pot, banded"
1256,"epaulets of the desert rose"
12561,"wood elf divider, narrow"
12562,"design: wood elf pitcher, chipped"
12563,"formula: redguard vanity, florid"
12565,"horn, ritual"
12566,"reactive axe"
12567,"pattern: wood elf tapestry, deer"
12568,"blueprint: orcish mug, horn"
12569,"blueprint: dark elf dresser, angled"
1257,"minor glyph of increase magical harm"
12570,"orcish carpet, blood"
12571,"pattern: breton rug, starburst"
12573,"blueprint: redguard cabinet, inlaid"
12574,"blueprint: redguard wine rack, inlaid"
12575,"praxis: argonian ramekin, hardened"
12576,"dark elf streetpost, banners"
12577,"blueprint: common bucket, basic"
12578,"fern plant, vibrant"
12579,"hedge, tall green"
1258,"gloves of the undaunted bastion"
12580,"dwarven sword of weakening"
12581,"blueprint: breton table, dining"
12582,"breton stall, merchant"
12583,"bow of the black rose"
12584,"blueprint: redguard divider, florid"
12585,"trees, crooked swamp"
12586,"pattern: high elf tapestry, water-themed"
12587,"diagram: redguard chandelier, dark"
12588,"rubedite maul of poison"
12589,"wood elf cask, painted"
1259,"robe of the arena"
12590,"high elf bed, winged"
12591,"blueprint: argonian cage, bird"
12592,"shrub, autumn forest"
12593,"crafting motif 37: ebony boots"
12594,"blueprint: high elf bar, overhanging"
12595,"dark elf bed, canopy"
12596,"blueprint: orcish bedding, peaked"
12597,"shrub, browncrub"
12598,"redguard nightstand, sturdy"
126,"dagger of hist bark"
1260,"melon"
12600,"orcish bar, long block"
12601,"ebon maul of hardening"
12602,"blueprint: dark elf wardrobe, angled"
12603,"pattern: orcish tapestry, hunt"
12604,"common table, slanted"
12605,"blueprint: khajiit trunk, arched"
12606,"rough platform, stage"
12607,"blueprint: dark elf wagon, merchant"
12608,"redguard spittoon, gilded"
12609,"redguard kabobs, wax"
1261,"guards of the seducer"
12610,"blueprint: nord table, kitchen"
12611,"blueprint: khajiit counter, long cabinet"
12612,"blueprint: khajiit wardrobe, arched"
12613,"praxis: redguard jar, baroque"
12614,"wood elf bin, blue feathers"
12615,"breton desk, knotwork"
12616,"blueprint: khajiit signpost, fortified"
12617,"pattern: orcish sack, flour"
12618,"dark elf pillow, body"
12619,"shrubs, small berry"
1262,"shadowhide arm cops of health"
12620,"formula: dark elf lantern, oil"
